#   d (cM)	weighted LD	    bin count
     0.780	-0.00002206	        95271
     0.781	 0.00005702	        95428
     0.782	 0.00000030	        96651
     0.783	-0.00013394	        96377
     0.784	-0.00000194	        97135
     0.785	-0.00014654	        99441
     0.786	-0.00009258	        99717
     0.787	-0.00003512	        98316
     0.788	-0.00010248	        95378
     0.789	 0.00002085	        94889
     0.790	-0.00003000	        95998
     0.791	-0.00000447	        98235
     0.792	-0.00007980	        94762
     0.793	-0.00005124	        97256
     0.794	 0.00002990	        96312
     0.795	-0.00006873	        95191
     0.796	-0.00004599	        96716
     0.797	 0.00007400	        98644
     0.798	-0.00006114	        97733
     0.799	-0.00005935	        94426
     0.800	-0.00009357	        99935
     0.801	-0.00009390	        96485
     0.802	 0.00003301	        98933
     0.803	-0.00005448	        96379
     0.804	-0.00005846	        98922
     0.805	 0.00000776	        96866
     0.806	-0.00015753	        95279
     0.807	-0.00005270	        98643
     0.808	-0.00009512	       100251
     0.809	-0.00017796	        96539
     0.810	 0.00001989	       103760
     0.811	 0.00007540	        99547
     0.812	-0.00002356	        95130
     0.813	 0.00002755	       102804
     0.814	-0.00003094	       102398
     0.815	 0.00005496	        98350
     0.816	 0.00000257	        96720
     0.817	-0.00030239	        93569
     0.818	-0.00000316	        99696
     0.819	 0.00003525	       101427
     0.820	-0.00000311	        95445
     0.821	-0.00003182	        97141
     0.822	-0.00001654	        97662
     0.823	-0.00004800	        96622
     0.824	-0.00001021	        94918
     0.825	 0.00010269	        97192
     0.826	 0.00002229	        97064
     0.827	-0.00003282	        93790
     0.828	 0.00005592	        97471
     0.829	 0.00005673	        96048
     0.830	-0.00012985	        99128
     0.831	-0.00002616	        97908
     0.832	-0.00001048	        96437
     0.833	-0.00005435	        95452
     0.834	-0.00003122	        97916
     0.835	 0.00003856	        96168
     0.836	 0.00002407	        97522
     0.837	-0.00000289	        99013
     0.838	-0.00010589	        96677
     0.839	-0.00001859	        95979
     0.840	 0.00002819	        95116
     0.841	-0.00002459	        96750
     0.842	-0.00004862	        96901
     0.843	 0.00000745	       101764
     0.844	 0.00002327	        95484
     0.845	-0.00001826	        96321
     0.846	-0.00001995	        99617
     0.847	-0.00009324	        97694
     0.848	-0.00001439	        94567
     0.849	-0.00015961	        96037
     0.850	-0.00018125	       100002
     0.851	-0.00005039	       102438
     0.852	-0.00003911	        95600
     0.853	-0.00001346	        96124
     0.854	-0.00007924	        95176
     0.855	-0.00007366	        98604
     0.856	-0.00006372	       102248
     0.857	-0.00013399	        98916
     0.858	-0.00005216	        99640
     0.859	-0.00002866	        99590
     0.860	-0.00004901	        97322
     0.861	-0.00008874	        96654
     0.862	 0.00005259	        95951
     0.863	-0.00002423	        97273
     0.864	-0.00002637	        98755
     0.865	 0.00002385	        95030
     0.866	 0.00013802	        97687
     0.867	-0.00005612	        90671
     0.868	 0.00003135	        97066
     0.869	-0.00003689	        95514
